x1,y1,x2,y2,scale,img_id,annorect_id
1355,261,1395,319,1.69093583556562,12014,10706
1115,282,1146,333,1.43237983789217,12014,10707
1190,305,1226,356,1.49822294736131,12014,10708
1494,261,1542,330,2.01728530456155,12014,10709
905,427,1085,648,6.84067365103759,12015,10710
519,330,589,418,2.69869301699915,12016,10711
1199,429,1290,540,3.44481523452275,12017,10712
915,294,1006,425,3.82813165917788,12018,10713
1431,456,1473,521,1.8573271117388,12018,10714
448,12,686,344,9.80387515220385,12019,10715
742,249,843,383,4.02721144217683,12020,10716
144,175,207,261,2.55856209617824,12020,10717
190,626,388,850,7.17515714113635,12020,10718
1045,274,1110,373,2.84235395403176,12020,10719
1088,687,1168,796,3.24497395983388,12020,10720
558,314,600,374,1.75774400866565,12020,10721
565,683,812,1002,9.68274341289699,12021,10722
836,19,971,205,5.5158767208849,12022,10723
1021,135,1149,302,5.04987603808252,12022,10724
1187,215,1296,345,4.07159133509246,12022,10725
302,1,495,225,7.09625253214681,12022,10726
629,110,800,348,7.03347424819342,12022,10727
1008,158,1104,282,3.76364079051123,12023,10728
521,8,615,143,3.94805471086711,12024,10729
995,152,1171,413,7.55512223594033,12024,10730
319,483,365,542,1.79551441096974,12025,10731
900,142,1158,527,11.1228802025375,12025,10732
1006,533,1170,710,5.79116568576655,12026,10733
869,199,991,360,4.84805940557663,12027,10734
473,380,530,466,2.47619062271062,12027,10735
1335,302,1379,365,1.84425594753006,12027,10736
924,223,991,313,2.69281711224509,12028,10737
1103,160,1203,307,4.26694082452522,12029,10738
909,39,1040,205,5.07513467801594,12030,10739
506,177,564,246,2.16333076527839,12031,10740
886,210,936,276,1.98722318827051,12032,10741
264,351,309,420,1.97705235135542,12033,10742
819,309,868,376,1.99214457306692,12033,10743
971,205,1017,266,1.83360628271175,12034,10744
1093,149,1199,289,4.21444373553616,12035,10745
662,251,754,373,3.6672125654235,12035,10746
721,281,788,371,2.69281711224509,12036,10747
961,7,1020,81,2.27139428545552,12037,10748
540,13,792,346,10.0224931030158,12038,10749
809,233,1007,480,7.5975448666,12038,10750
1079,232,1261,481,7.40216184637974,12038,10751
1448,338,1576,501,4.97402533166047,12038,10752
873,425,979,573,4.36905481769227,12039,10753
860,376,916,448,2.18913681619034,12040,10754
1281,86,1420,267,5.4771554661156,12041,10755
395,207,596,462,7.79264884362179,12042,10756
956,207,1076,381,5.07280750669686,12042,10757
1505,234,1693,496,7.73932090044081,12042,10758
1515,653,1668,882,6.6098108898818,12043,10759
1215,500,1341,680,5.27323202599696,12043,10760
760,134,852,251,3.57213213641377,12043,10761
588,405,654,498,2.73694720445974,12044,10762
831,29,897,123,2.75655437094936,12045,10763
1087,43,1144,116,2.22281983075552,12046,10764
510,365,576,454,2.65923898888385,12046,10765
473,64,520,136,2.06358135289113,12047,10766
910,125,983,216,2.79988571195326,12048,10767
335,211,401,301,2.67855483423431,12048,10768
207,212,249,265,1.62297504601888,12048,10769
657,207,709,284,2.22993452818687,12048,10770
575,0,648,87,2.72566468957574,12048,10771
636,72,728,206,3.90101525246954,12049,10772
587,252,642,337,2.42981480775799,12050,10773
505,251,583,361,3.23635350355921,12051,10774
704,268,777,348,2.59921218833707,12052,10775
1009,284,1066,372,2.51634019957557,12053,10776
731,152,801,249,2.87088557765718,12053,10777
652,153,720,255,2.94212984077861,12053,10778
826,198,876,262,1.94917828840771,12053,10779
759,83,842,213,3.70168394112733,12054,10780
590,189,645,275,2.44999918367333,12055,10781
465,190,543,310,3.43493580726045,12056,10782
832,102,892,190,2.55619717549331,12056,10783
1135,133,1202,240,3.02989900821793,12056,10784
1680,36,1755,145,3.17544579547502,12056,10785
30,71,99,158,2.66497279535833,12056,10786
1049,69,1127,190,3.45508321173311,12057,10787
558,124,642,229,3.22717461566616,12057,10788
207,102,273,205,2.93595640294607,12057,10789
1423,163,1489,257,2.75655437094936,12057,10790
1742,75,1891,266,5.81384829523441,12057,10791
581,119,661,233,3.34246854884231,12058,10792
136,161,223,285,3.63542569721897,12058,10793
1283,199,1357,311,3.22172624535357,12058,10794
898,208,981,319,3.32640346320166,12058,10795
1506,177,1595,293,3.50901011682782,12058,10796
1702,360,1773,458,2.90439666712383,12058,10797
771,55,931,280,6.62613009229369,12059,10798
129,182,289,429,7.0630576947948,12059,10799
1095,245,1235,464,6.2381997403097,12059,10800
1508,372,1640,543,5.18449997588967,12059,10801
1357,164,1473,324,4.74302182158168,12059,10802
1342,185,1401,274,2.56272355122436,12060,10803
273,106,382,277,4.86685442560182,12060,10804
1,243,64,381,3.64080870137391,12060,10805
1385,252,1476,371,3.59535700591749,12061,10806
1725,221,1814,331,3.39589399127829,12061,10807
1490,289,1565,401,3.23501839252886,12061,10808
421,368,468,435,1.96419143669857,12061,10809
579,387,629,452,1.96814633602281,12061,10810
775,460,820,520,1.8,12061,10811
921,376,961,433,1.67123427442115,12061,10812
844,382,883,443,1.7376397785502,12061,10813
331,155,401,260,3.02866307138975,12062,10814
350,27,414,119,2.68971373941541,12062,10815
995,36,1065,144,3.08882890429366,12062,10816
1301,45,1373,148,3.01608487944222,12062,10817
1510,12,1581,115,3.00239904076723,12062,10818
1726,2,1798,114,3.1955168596019,12062,10819
1180,74,1261,187,3.3367768879564,12062,10820
558,370,625,464,2.77041513134765,12063,10821
754,394,814,489,2.69666460650931,12063,10822
1165,207,1235,312,3.02866307138975,12063,10823
857,205,942,305,3.14985713961761,12063,10824
99,388,162,479,2.65631323454144,12063,10825
327,206,373,269,1.87215383983261,12064,10826
466,272,503,319,1.43559325715887,12064,10827
591,298,617,331,1.0082856738048,12064,10828
647,322,667,350,0.825823225636092,12064,10829
908,290,928,317,0.806414285587749,12064,10830
872,152,897,186,1.01284549660844,12065,10831
634,206,702,309,2.96212896410673,12066,10832
286,217,356,321,3.00872331728925,12066,10833
598,189,674,298,3.18911147500366,12067,10834
290,193,357,299,3.00958468895627,12067,10835
380,106,436,183,2.28504704546755,12068,10836
927,324,994,419,2.78999354837964,12068,10837
591,162,641,239,2.20343005334864,12069,10838
410,141,454,207,1.90373107344499,12069,10839
345,287,409,388,2.86968151542989,12070,10840
629,215,699,320,3.02866307138975,12070,10841
1510,131,1646,332,5.82448899046088,12072,10842
399,229,520,410,5.22528008818666,12072,10843
1389,63,1538,277,6.25829625377386,12073,10844
726,331,793,419,2.65446943851309,12074,10845
1390,192,1561,417,6.78253757822247,12074,10846
1294,355,1340,426,2.0303773048377,12074,10847
65,315,114,382,1.99214457306692,12074,10848
1069,174,1256,437,7.74490077405773,12075,10849
398,144,563,438,8.09127530121179,12075,10850
800,83,971,345,7.50877886210534,12076,10851
1201,48,1396,308,7.8,12076,10852
434,276,495,372,2.72978240891101,12077,10853
634,256,701,372,3.21501477446061,12077,10854
976,315,1039,424,3.0215227948834,12077,10855
651,40,704,124,2.38374495280011,12077,10856
491,34,544,114,2.30312483378561,12077,10857
310,28,362,109,2.31011688015996,12077,10858
485,139,549,229,2.65045203691748,12077,10859
669,152,736,253,2.90885544501613,12077,10860
219,61,308,190,3.76134444048933,12078,10861
638,41,724,180,3.92288057427192,12078,10862
983,133,1069,253,3.54323242252043,12078,10863
447,176,502,269,2.59311087306347,12079,10864
672,133,744,246,3.21573133206118,12079,10865
908,197,1001,356,4.42082345270652,12079,10866
554,166,639,290,3.60807095273915,12080,10867
439,35,546,207,4.86158492674971,12081,10868
442,119,525,254,3.80337534303413,12082,10869
0,77,54,188,2.9625178480475,12082,10870
599,139,659,246,2.94418477681004,12083,10871
839,136,912,260,3.45341570043341,12083,10872
1069,2,1150,104,3.12599424183731,12084,10873
987,42,1171,301,7.6249401309125,12085,10874
1185,61,1312,226,4.9971896101709,12086,10875
794,199,994,513,8.93483609250892,12087,10876
1242,42,1340,181,4.08176432440679,12088,10877
720,149,823,294,4.2686278825871,12089,10878
597,152,662,265,3.12866489097187,12090,10879
817,194,861,262,1.94385184620639,12091,10880
535,65,601,171,2.99683032552729,12092,10881
680,107,746,214,3.01723051820705,12093,10882
728,219,843,371,4.57444029363156,12094,10883
576,1,680,147,4.30209623323328,12095,10884
318,117,373,193,2.25152748151116,12096,10885
1024,128,1075,206,2.23664033764931,12096,10886
1043,22,1143,177,4.42700801896721,12097,10887
183,181,285,347,4.6759982891357,12097,10888
580,2,714,183,5.40490443948827,12098,10889
604,287,632,326,1.15224997287915,12099,10890
809,199,911,351,4.39324572497374,12100,10891
884,144,959,266,3.43703127713438,12101,10892
248,119,331,238,3.48206835085126,12101,10893
593,82,655,161,2.41017841663226,12101,10894
466,84,524,169,2.46966880370628,12101,10895
820,180,879,268,2.54275441205005,12101,10896
248,93,322,209,3.30224650806084,12102,10897
780,1,831,72,2.09804480409738,12102,10898
939,56,986,132,2.14461185299345,12102,10899
307,157,398,293,3.92728303028951,12103,10900
1017,195,1087,298,2.98884325450499,12103,10901
543,0,640,121,3.721934980625,12105,10902
789,276,830,334,1.70467592227966,12106,10903
999,276,1032,328,1.47809607265563,12106,10904
898,312,929,354,1.25283678106927,12106,10905
1102,190,1155,254,1.99431191141205,12106,10906
391,235,432,302,1.88518434111893,12107,10907
698,160,746,225,1.93925346460951,12107,10908
937,139,983,209,2.0102775927717,12107,10909
1013,156,1059,221,1.91112950895537,12107,10910
762,206,831,317,3.13675501115404,12108,10911
717,37,842,216,5.23981068360299,12109,10912
1439,126,1636,423,8.55350033611971,12110,10913
1019,118,1171,369,7.04247683702261,12110,10914
617,140,763,364,6.41711710973082,12110,10915
239,176,406,401,6.72488393951896,12110,10916
1249,0,1436,271,7.90216172955224,12111,10917
530,162,671,368,5.99120956068138,12112,10918
958,186,1061,350,4.64788984378933,12114,10919
771,493,856,627,3.80844535210891,12114,10920
933,196,1088,439,6.91741454591237,12115,10921
145,312,224,427,3.34849458712419,12116,10922
1589,374,1646,473,2.74167831811101,12116,10923
1768,405,1830,502,2.7629201942872,12116,10924
1205,413,1271,511,2.83565865364645,12116,10925
481,446,549,551,3.00230311594283,12116,10926
592,449,660,546,2.84306313682971,12116,10927
899,411,970,523,3.18260270847619,12116,10928
1048,329,1108,418,2.57606211105245,12116,10929
182,194,261,301,3.19209022428878,12117,10930
718,521,857,723,5.88489592091483,12117,10931
812,277,961,507,6.57709479937761,12118,10932
424,261,493,364,2.97541929818303,12118,10933
726,50,921,382,9.24074802167011,12119,10934
1335,4,1499,232,6.74054003771211,12119,10935
829,102,881,177,2.19032052448951,12120,10936
133,0,182,64,1.93449528301312,12121,10937
363,22,423,94,2.24935190666112,12121,10938
205,84,334,269,5.41283807258263,12122,10939
817,180,866,255,2.1501106948248,12122,10940
647,6,714,92,2.61644032991391,12123,10941
175,91,215,156,1.83172050269685,12123,10942
986,97,1020,150,1.51123790317739,12123,10943
673,309,749,419,3.20882782336479,12124,10944
658,101,693,143,1.31212194555232,12124,10945
938,54,983,122,1.95699361266203,12124,10946
801,191,841,242,1.55556292061749,12124,10947
1151,65,1197,125,1.81450158445784,12124,10948
493,257,546,352,2.6108205606667,12125,10949
776,226,843,314,2.65446943851309,12125,10950
402,126,431,165,1.1664098765014,12125,10951
1099,343,1135,400,1.61799876390558,12125,10952
124,17,223,155,4.07611579815883,12126,10953
1048,273,1122,366,2.85236743776113,12126,10954
531,248,559,282,1.05709034618617,12127,10955
1062,333,1113,409,2.19662286248687,12127,10956
751,331,780,380,1.36652552116673,12127,10957
906,368,943,416,1.45452672715217,12127,10958
354,144,395,206,1.78392824967822,12128,10959
689,290,741,368,2.24986399588953,12128,10960
1221,288,1280,420,3.47005475461123,12128,10961
423,177,461,224,1.45056127068111,12129,10962
267,150,307,208,1.69093583556562,12129,10963
782,150,845,260,3.04232542638029,12129,10964
698,201,769,313,3.18260270847619,12130,10965
523,234,594,332,2.90439666712383,12130,10966
514,5,565,74,2.05925034903481,12130,10967
512,80,603,246,4.54335910973368,12131,10968
270,2,374,133,4.01431837302424,12131,10969
299,144,397,290,4.22018009094399,12131,10970
750,60,860,232,4.89999836734667,12132,10971
485,0,551,109,3.05818769862152,12133,10972
371,0,478,154,4.50055996515989,12134,10973
759,146,867,300,4.51429728750777,12135,10974
657,0,831,268,7.66874174816182,12136,10975
598,0,716,159,4.75206060567413,12137,10976
582,0,701,142,4.44648175527574,12138,10977
838,268,967,453,5.41283807258263,12140,10978
1215,187,1269,282,2.62259718599712,12140,10979
832,50,887,131,2.34979488466547,12140,10980
741,0,861,160,4.8,12141,10981
313,181,361,258,2.1776611306629,12141,10982
955,106,1046,233,3.74968798701972,12142,10983
818,283,933,431,4.49825566192052,12143,10984
260,226,357,372,4.20685155430994,12143,10985
506,6,602,146,4.07406627339321,12144,10986
948,18,1047,159,4.13483155642403,12144,10987
739,165,820,285,3.47469941145993,12145,10988
381,158,459,280,3.47527955710041,12145,10989
773,24,849,140,3.32830767808507,12146,10990
302,176,398,325,4.25396191802418,12146,10991
500,55,535,118,1.72966586368582,12147,10992
439,121,513,220,2.9664038834926,12147,10993
1,158,62,273,3.12424326837716,12147,10994
634,133,683,211,2.21073743352755,12148,10995
517,106,583,206,2.87559663374403,12149,10996
306,108,369,203,2.73578946558393,12149,10997
1013,241,1085,357,3.27668124784819,12149,10998
616,167,706,309,4.03485613126416,12150,10999
866,1,989,133,4.33018798668141,12151,11000
592,208,702,360,4.50305496302233,12152,11001
438,218,486,282,1.92,12153,11002
1100,199,1152,274,2.19032052448951,12153,11003
1024,229,1075,289,1.88991428377056,12153,11004
1707,263,1770,340,2.38772862779672,12154,11005
968,375,1019,440,1.98287064631055,12154,11006
458,398,506,463,1.93925346460951,12154,11007
1085,217,1127,286,1.93865933056842,12155,11008
370,238,421,311,2.13721313864575,12155,11009
1112,296,1160,369,2.09680900417754,12156,11010
517,313,568,385,2.11758352845879,12156,11011
1052,342,1105,412,2.10722186776808,12157,11012
788,244,846,323,2.35212244579231,12157,11013
495,368,542,436,1.98388709356153,12157,11014
319,117,408,243,3.70230630823545,12158,11015
988,149,1067,263,3.32874030227652,12159,11016
1777,295,1917,506,6.07730993121134,12159,11017
1050,265,1136,389,3.62169463097042,12160,11018
654,225,720,325,2.87559663374403,12160,11019
663,261,720,355,2.63836312891156,12161,11020
1150,246,1233,361,3.40377202526844,12161,11021
1102,179,1188,306,3.68108679604271,12162,11022
649,202,720,300,2.90439666712383,12162,11023
432,187,533,315,3.91317773682719,12163,11024
204,319,287,430,3.32640346320166,12163,11025
1858,60,1915,148,2.51634019957557,12163,11026
505,35,677,262,6.83528258377077,12164,11027
530,48,677,237,5.74648414249966,12165,11028
815,126,940,296,5.06422748304221,12166,11029
510,0,661,173,5.51112329747757,12167,11030
1113,238,1210,360,3.74069084528513,12168,11031
1532,246,1583,314,2.04,12168,11032
1794,236,1852,312,2.29448033332169,12168,11033
1681,231,1733,299,2.05448971766714,12168,11034
1058,262,1152,382,3.65840621035992,12169,11035
1592,318,1648,383,2.05911048756496,12169,11036
1718,323,1779,396,2.28315571085285,12169,11037
867,58,995,230,5.14563582077084,12170,11038
889,89,1013,251,4.89623528846399,12171,11039
1802,181,1865,273,2.67608071627147,12171,11040
1665,211,1720,289,2.29058595123606,12171,11041
729,17,840,160,4.34459664410863,12172,11042
1749,124,1811,210,2.54445278989413,12172,11043
1845,62,1919,164,3.02438092838849,12172,11044
614,158,665,228,2.07859952852876,12173,11045
527,187,563,240,1.53768657404557,12174,11046
711,168,767,233,2.05911048756496,12175,11047
260,231,305,294,1.85810225768121,12175,11048
612,291,650,348,1.64413138161158,12176,11049
1031,204,1069,261,1.64413138161158,12176,11050
794,183,831,229,1.41681332574196,12176,11051
664,154,697,205,1.45788888465479,12176,11052
593,129,624,171,1.25283678106927,12176,11053
473,166,506,219,1.49841516276364,12176,11054
509,161,543,213,1.49109355843287,12176,11055
1145,156,1182,214,1.65112325403042,12176,11056
422,252,468,328,2.13208630219323,12177,11057
669,152,720,219,2.020851305762,12178,11058
557,142,616,217,2.29020872411228,12179,11059
317,89,378,176,2.55010588015478,12180,11060
771,132,816,194,1.8386255736283,12181,11061
665,137,731,235,2.83565865364645,12182,11062
521,171,636,348,5.06587642960229,12183,11063
535,160,624,298,3.94104554655234,12184,11064
516,1,604,120,3.55208108015569,12185,11065
482,120,555,229,3.14848535013266,12186,11066
585,104,731,310,6.05979801643586,12187,11067
480,58,560,183,3.5617972991174,12188,11068
679,151,739,227,2.32391393988676,12189,11069
897,176,938,227,1.57048782230236,12190,11070
409,189,435,228,1.12493199794476,12190,11071
560,210,585,246,1.05190113603893,12190,11072
465,333,497,380,1.36462742167963,12191,11073
676,131,712,179,1.44,12192,11074
365,165,388,201,1.0252804494381,12192,11075
204,168,230,202,1.02724485883357,12192,11076
593,266,650,351,2.45622148838414,12193,11077
364,166,394,209,1.25834176597616,12193,11078
564,217,618,294,2.25714864375388,12194,11079
545,239,594,314,2.1501106948248,12195,11080
576,215,628,283,2.05448971766714,12196,11081
517,198,573,283,2.44293593857882,12197,11082
563,235,624,318,2.47211650210907,12198,11083
717,175,780,258,2.50084145838956,12199,11084
1089,396,1160,492,2.86566432088617,12200,11085
792,174,852,262,2.55619717549331,12201,11086
554,28,633,135,3.19209022428878,12202,11087
554,26,631,131,3.12498063994003,12203,11088
552,50,636,157,3.26479402106779,12204,11089
582,54,649,161,3.02989900821793,12205,11090
581,56,650,161,3.01541638915756,12206,11091
558,54,635,163,3.20289868712702,12207,11092
624,33,840,317,8.56339371978189,12208,11093
1375,468,1674,790,10.5459451923476,12208,11094
1164,190,1387,485,8.87526360171911,12209,11095
328,151,374,210,1.79551441096974,12210,11096
291,113,341,177,1.94917828840771,12211,11097
339,82,401,162,2.42910353834496,12212,11098
358,69,412,145,2.23754150799488,12213,11099
377,71,433,151,2.34365867822087,12214,11100
331,103,386,176,2.19360525163485,12215,11101
419,56,481,139,2.48640463320032,12216,11102
390,57,454,145,2.6114823376772,12217,11103
379,64,440,136,2.26479138112101,12218,11104
307,188,376,284,2.83738471131428,12219,11105
317,101,385,197,2.82344470461173,12220,11106
426,53,506,154,3.09227683107448,12221,11107
149,47,189,101,1.6128285711755,12222,11108
339,0,413,93,2.85236743776113,12223,11109
249,113,312,201,2.59743873844986,12224,11110
274,0,347,85,2.68907121512243,12225,11111
344,22,398,98,2.23754150799488,12226,11112
350,80,396,148,1.97034007217028,12227,11113
396,155,477,267,3.31730010701474,12228,11114
239,48,290,114,2.00180718352193,12229,11115
319,45,366,114,2.00367662061521,12230,11116
314,50,360,117,1.95050762623477,12231,11117
243,75,293,143,2.02569099321688,12232,11118
220,117,269,182,1.953605896797,12233,11119
429,168,489,243,2.30512472547583,12234,11120
238,47,285,112,1.92509324449493,12235,11121
275,81,322,145,1.90569672298611,12236,11122
310,51,353,110,1.75216437585062,12237,11123
309,97,354,161,1.87768367943059,12238,11124
522,2,852,342,11.3715434308628,12239,11125
109,99,295,347,7.44,12240,11126
639,2,792,174,5.52485004321384,12241,11127
640,78,893,393,9.69653463872532,12242,11128
683,126,942,458,10.1058240633805,12243,11129
463,236,714,566,9.9506269149235,12244,11130
543,3,784,316,9.48075946324977,12245,11131
841,2,1092,281,9.00694132322399,12246,11132
496,120,689,377,7.71360149346594,12247,11133
345,189,544,457,8.01129203062777,12248,11134
380,89,579,360,8.0692126009915,12249,11135
697,154,741,215,1.80511273886148,12250,11136
668,81,740,175,2.84174594219821,12251,11137
946,320,1008,401,2.44811764423199,12251,11138
575,155,631,227,2.18913681619034,12253,11139
569,103,607,160,1.64413138161158,12254,11140
721,139,778,217,2.31857887508706,12255,11141
690,91,731,151,1.74409174070632,12256,11142
793,42,898,185,4.25781916008653,12257,11143
393,134,431,184,1.50723057293833,12258,11144
770,209,837,294,2.5975496145406,12259,11145
637,368,706,467,2.8961546920011,12260,11146
517,87,574,152,2.07485517566889,12261,11147
624,35,678,106,2.14084842994547,12262,11148
492,109,539,177,1.98388709356153,12263,11149
333,134,371,191,1.64413138161158,12263,11150
272,138,326,217,2.29661315854456,12264,11151
1206,220,1242,271,1.49822294736131,12264,11152
558,82,616,161,2.35212244579231,12265,11153
661,135,717,213,2.3044999457583,12266,11154
266,98,355,239,4.00174361997367,12267,11155
609,2,709,134,3.97444637654102,12267,11156
1025,81,1128,224,4.22958721390161,12267,11157
567,36,630,133,2.77591930718456,12268,11158
537,63,592,145,2.36968858713545,12269,11159
172,209,206,254,1.35360851061154,12270,11160
455,24,531,117,2.88249891587144,12271,11161
598,220,661,320,2.83657257971658,12272,11162
716,46,757,104,1.70467592227966,12272,11163
997,303,1065,387,2.59377716853241,12273,11164
921,176,988,267,2.7121061926112,12274,11165
1670,232,1712,300,1.91819915545806,12275,11166
930,142,999,229,2.66497279535833,12276,11167
1170,261,1251,375,3.35631226199232,12277,11168
727,13,1031,392,11.6605673961433,12278,11169
1238,171,1406,399,6.79704406341462,12279,11170
471,263,564,375,3.49387578485555,12280,11171
657,323,739,431,3.25445663667531,12281,11172
851,33,955,192,4.55981052237919,12282,11173
383,163,461,261,3.00604191587543,12283,11174
1148,280,1201,354,2.18452740884613,12283,11175
191,98,226,154,1.58490883018551,12284,11176
787,146,842,220,2.21282082419702,12285,11177
346,28,416,123,2.83210169308943,12286,11178
1026,30,1069,94,1.85049182651532,12287,11179
479,127,520,184,1.68513500942803,12288,11180
389,174,461,271,2.89923576136885,12289,11181
257,2,346,105,3.26699862258924,12290,11182
470,88,542,196,3.11519630200089,12291,11183
794,112,855,195,2.47211650210907,12292,11184
894,120,965,227,3.08192147855847,12293,11185
938,335,985,403,1.98388709356153,12293,11186
692,180,746,250,2.12179546610883,12294,11187
891,174,948,246,2.20395281256201,12294,11188
1113,200,1188,291,2.83016889955352,12294,11189
287,166,379,287,3.64807894651418,12294,11190
112,136,231,282,4.52048139029462,12294,11191
855,99,908,173,2.18452740884613,12295,11192
709,116,757,173,1.78844289816589,12296,11193
883,422,935,492,2.0928220182328,12297,11194
835,335,886,402,2.020851305762,12297,11195
838,370,889,431,1.90826413266089,12298,11196
598,90,681,220,3.70168394112733,12299,11197
840,94,941,237,4.20171393600278,12299,11198
510,0,576,82,2.52627789445263,12300,11199
917,143,1013,276,3.93665848150433,12301,11200
124,1,243,186,5.27923630840674,12301,11201
835,2,924,113,3.41458518710546,12302,11202
850,65,973,213,4.61855042193977,12303,11203
999,195,1069,293,2.89038128972632,12304,11204
364,204,443,317,3.30904215748304,12305,11205
474,210,618,426,6.23039260400177,12306,11206
718,200,833,356,4.65135851123089,12307,11207
994,273,1075,388,3.37590521193946,12308,11208
870,268,964,390,3.69631167517026,12309,11209
710,120,954,480,10.4375445388271,12310,11210
656,192,756,323,3.95534271587179,12311,11211
657,495,737,607,3.30329290254437,12312,11212
907,200,1019,368,4.8458609142236,12314,11213
1058,289,1212,554,7.35595106019609,12315,11214
542,93,730,358,7.79793203355864,12316,11215
807,235,919,370,4.20986270559979,12317,11216
1420,132,1561,312,5.48760931553987,12318,11217
702,127,818,292,4.84068755446992,12318,11218
1224,320,1262,365,1.41355721497221,12320,11219
871,243,955,365,3.55491772056682,12321,11220
551,183,613,271,2.58354175503319,12322,11221
243,153,267,188,1.0185165683483,12323,11222
697,194,788,319,3.71077566015516,12324,11223
700,175,768,277,2.94212984077861,12325,11224
467,160,539,265,3.0555497050449,12326,11225
606,35,670,133,2.80912797857271,12327,11226
896,89,950,169,2.31646627430662,12328,11227
1319,735,1398,845,3.25029475586446,12328,11228
1255,282,1323,376,2.78441376235645,12329,11229
1150,668,1219,767,2.8961546920011,12329,11230
989,69,1054,165,2.78244784317694,12330,11231
1277,707,1356,825,3.40808450599453,12330,11232
870,0,990,139,4.40718685784935,12331,11233
738,5,896,257,7.13845697612586,12332,11234
906,4,1024,165,4.79069097312694,12333,11235
1012,75,1169,298,6.54535927203389,12334,11236
606,138,739,329,5.58586788243331,12335,11237
915,135,1012,261,3.81630187485215,12336,11238
929,306,1011,424,3.44865886976372,12337,11239
935,221,1029,380,4.43298905931427,12338,11240
1079,195,1179,354,4.50797692984336,12339,11241
927,149,1123,374,7.16153726514078,12340,11242
1449,498,1638,696,6.56938353272208,12341,11243
323,257,429,410,4.46716017174222,12341,11244
933,376,1033,517,4.14866918420835,12342,11245
561,350,627,449,2.85559661016748,12342,11246
139,318,223,432,3.39852203170731,12342,11247
1524,517,1595,636,3.32571075110269,12342,11248
838,318,892,392,2.19858863819497,12342,11249
851,496,973,700,5.70473487552226,12343,11250
742,223,851,369,4.37281053785777,12343,11251
1201,589,1317,767,5.09908227036984,12344,11252
187,657,344,876,6.46709826738391,12344,11253
542,69,653,224,4.57551046332538,12345,11254
779,220,839,307,2.53640375334843,12346,11255
365,293,419,380,2.45751093588615,12346,11256
783,130,853,238,3.08882890429366,12347,11257
284,261,350,365,2.95619214531126,12347,11258
769,135,847,249,3.31512895676775,12348,11259
265,209,334,315,3.03550193543012,12348,11260
791,153,869,265,3.27562635231798,12349,11261
353,311,418,411,2.86244650605038,12349,11262
828,162,914,271,3.332199273753,12350,11263
419,220,494,314,2.88609355357722,12350,11264
1329,57,1527,313,7.76725434114269,12351,11265
457,4,723,387,11.1914395856833,12352,11266
463,129,610,342,6.21122596594263,12353,11267
76,77,265,324,7.46434725880301,12354,11268
845,145,924,268,3.50843554878809,12355,11269
992,435,1068,558,3.47005475461123,12356,11270
824,392,904,519,3.60231925292582,12357,11271
844,152,917,267,3.26911364134072,12358,11272
694,167,773,283,3.36830402428284,12359,11273
1095,170,1168,277,3.10871806376841,12360,11274
950,252,1027,385,3.68835573121683,12361,11275
985,157,1070,283,3.64776315020589,12362,11276
800,318,873,432,3.24887672896341,12363,11277
894,330,969,451,3.41660884503919,12364,11278
924,338,1004,449,3.28379292891619,12365,11279
843,79,1012,306,6.79204240269449,12366,11280
821,104,954,281,5.31360216802124,12367,11281
1145,70,1281,279,5.98447591690367,12368,11282
717,15,910,295,8.16172922853974,12369,11283
787,145,1057,576,12.2060942155957,12370,11284
382,242,661,590,10.7047802406215,12371,11285
679,21,795,191,4.93933760741256,12372,11286
372,35,523,225,5.82468677269431,12373,11287
712,30,829,213,5.21291933565061,12374,11288
729,25,850,209,5.28528826082362,12375,11289
358,59,498,276,6.1978112265541,12376,11290
676,23,810,190,5.13874692897014,12377,11291
658,35,807,211,5.53443330432304,12378,11292
578,161,666,293,3.80746214688997,12379,11293
576,178,665,308,3.78112364251686,12380,11294
318,47,377,137,2.58276131301365,12381,11295
313,57,380,148,2.7121061926112,12382,11296
330,42,405,127,2.72058817170111,12383,11297
334,51,407,140,2.76260746397312,12384,11298
326,47,397,137,2.75122081992704,12385,11299
796,182,961,395,6.4663856983635,12386,11300
784,202,972,447,7.41164920918415,12387,11301
801,208,985,440,7.10659412095555,12388,11302
821,247,1023,483,7.45546779216435,12389,11303
848,281,1027,511,6.99471343230014,12390,11304
811,285,1007,537,7.66197885666621,12391,11305
129,31,217,121,3.02095084369144,12392,11306
151,31,243,125,3.15670714511182,12393,11307
139,34,225,138,3.23884423830477,12394,11308
127,25,224,122,3.29228917320457,12395,11309
123,29,218,139,3.48826604489967,12396,11310
130,31,212,134,3.15971644297396,12397,11311
171,34,254,136,3.15606844032255,12398,11312
115,27,201,128,3.18368842696643,12399,11313
148,28,235,125,3.12719171142417,12400,11314
133,31,211,132,3.06270468703726,12401,11315
424,1,646,255,8.09622134084784,12402,11316
740,234,840,373,4.10961020049347,12403,11317
1016,288,1118,448,4.55393280582839,12403,11318
1059,381,1221,593,6.40345906522405,12404,11319
729,239,853,402,4.91531484240837,12404,11320
998,168,1209,409,7.68757126796233,12405,11321
913,141,1073,293,5.29655586206735,12405,11322
988,316,1141,514,6.00542155056579,12406,11323
696,240,827,391,4.79771945824263,12406,11324
1028,165,1225,424,7.80977848597513,12407,11325
893,146,1026,305,4.97500954772953,12407,11326
991,164,1198,439,8.260812550833,12408,11327
