xbox,ybox,annorect_id
1272,787,10409
873,595,10410
408,840,10411
1499,825,10412
1159,778,10413
1083,375,10414
952,784,10415
523,818,10416
1402,752,10417
1040,837,10418
1453,559,10419
483,673,10420
888,716,10421
1474,505,10422
604,691,10423
642,332,10424
134,411,10425
1447,579,10426
1063,393,10427
1692,789,10428
1019,753,10429
393,867,10430
615,475,10431
1086,500,10432
357,465,10433
1757,473,10434
740,543,10435
1113,200,10436
839,257,10437
646,359,10438
605,360,10439
429,441,10440
788,375,10441
469,480,10442
987,456,10443
296,317,10444
948,375,10445
338,291,10446
799,460,10447
581,405,10448
306,402,10449
876,534,10450
629,334,10451
432,345,10452
227,378,10453
325,379,10454
544,342,10455
145,392,10456
296,376,10457
1018,415,10458
572,440,10459
924,433,10460
114,298,10461
322,375,10462
465,531,10463
619,326,10464
651,436,10465
633,383,10466
539,360,10467
709,436,10468
650,886,10469
751,341,10470
1381,497,10471
1226,410,10472
626,597,10473
414,535,10474
1115,583,10475
1566,514,10476
1050,320,10477
1475,255,10478
517,352,10479
857,279,10480
1638,380,10481
131,377,10482
574,329,10483
632,342,10484
438,536,10485
1049,691,10486
715,594,10487
968,499,10488
1574,518,10489
1060,638,10490
868,551,10491
546,595,10492
1297,582,10493
1462,526,10494
361,477,10495
1005,503,10496
728,602,10497
1091,604,10498
644,461,10499
1150,674,10500
581,631,10501
1613,614,10502
752,523,10503
1562,938,10504
436,442,10505
1326,472,10506
116,689,10507
1128,657,10508
1088,762,10509
1121,423,10510
726,585,10511
40,607,10512
806,635,10513
484,662,10514
1091,533,10515
650,330,10516
746,340,10517
221,380,10518
368,405,10519
834,311,10520
596,316,10521
221,397,10522
1081,387,10523
635,472,10524
394,752,10525
1025,656,10526
509,704,10527
740,551,10528
1052,467,10529
881,630,10530
487,557,10531
1819,577,10532
967,590,10533
588,648,10534
1134,505,10535
1601,727,10536
900,561,10537
1605,518,10538
1057,779,10539
1490,314,10540
398,283,10541
378,241,10542
532,263,10543
241,194,10544
907,407,10545
1101,205,10546
825,345,10547
692,297,10548
234,450,10549
389,296,10550
562,318,10551
943,457,10552
549,416,10553
815,341,10554
964,472,10555
1200,468,10556
959,330,10557
898,336,10558
902,360,10559
1031,308,10560
251,343,10561
531,354,10562
135,329,10563
779,380,10564
454,391,10565
897,345,10566
1100,432,10567
545,406,10568
181,350,10569
1043,360,10570
389,219,10571
923,463,10572
425,469,10573
804,310,10574
322,412,10575
573,408,10576
853,344,10577
618,371,10578
175,332,10579
866,376,10580
861,441,10581
1107,352,10582
1217,368,10583
362,326,10584
753,272,10585
842,228,10586
459,335,10587
251,365,10588
807,275,10589
906,314,10590
522,236,10591
819,444,10592
522,348,10593
519,384,10594
707,414,10595
520,308,10596
617,463,10597
453,277,10598
665,468,10599
568,392,10600
657,346,10601
790,322,10602
462,376,10603
299,369,10604
131,384,10605
1003,412,10606
1141,384,10607
370,381,10608
133,366,10609
799,528,10610
482,324,10611
170,381,10612
74,330,10613
1047,378,10614
764,98,10615
668,453,10616
1023,355,10617
87,456,10618
795,386,10619
206,384,10620
944,392,10621
1131,427,10622
541,409,10623
694,456,10624
537,345,10625
298,407,10626
278,510,10627
591,413,10628
771,320,10629
352,296,10630
250,411,10631
816,525,10632
662,440,10633
1102,398,10634
952,389,10635
710,376,10636
855,395,10637
650,384,10638
130,304,10639
759,376,10640
347,373,10641
697,361,10642
553,192,10643
855,341,10644
1025,247,10645
859,334,10646
531,237,10647
477,199,10648
1159,616,10649
947,784,10650
319,705,10651
971,391,10652
1238,635,10653
979,463,10654
1770,566,10655
530,507,10656
732,471,10657
183,538,10658
753,598,10659
1382,420,10660
1739,488,10661
852,531,10662
477,503,10663
746,342,10664
692,309,10665
1000,389,10666
562,306,10667
539,485,10668
858,250,10669
461,328,10670
912,438,10671
530,310,10672
547,245,10673
548,360,10674
785,372,10675
981,367,10676
251,375,10677
1184,475,10678
343,397,10679
616,383,10680
750,356,10681
784,332,10682
358,446,10683
585,616,10684
930,677,10685
1244,627,10686
1067,580,10687
1333,624,10688
1523,574,10689
1783,521,10690
146,631,10691
419,605,10692
656,752,10693
1499,557,10694
1259,601,10695
492,772,10696
305,619,10697
166,706,10698
993,869,10699
768,735,10700
1557,649,10701
1823,560,10702
1045,402,10703
881,378,10704
1261,394,10705
1381,402,10706
1116,406,10707
1192,417,10708
1502,425,10709
671,533,10710
510,521,10711
1172,627,10712
1021,514,10713
1478,618,10714
494,600,10715
688,564,10716
173,400,10717
573,707,10718
1042,471,10719
995,794,10720
626,477,10721
1012,573,10722
927,530,10723
1182,575,10724
1237,516,10725
444,340,10726
801,604,10727
950,462,10728
466,298,10729
1367,563,10730
328,650,10731
1123,884,10732
1057,497,10733
749,471,10734
503,598,10735
1357,435,10736
977,331,10737
1293,479,10738
844,411,10739
545,253,10740
966,398,10741
307,485,10742
782,375,10743
945,276,10744
1192,555,10745
717,600,10746
772,433,10747
983,231,10748
522,571,10749
881,819,10750
1073,708,10751
1445,701,10752
961,748,10753
887,555,10754
1281,528,10755
385,597,10756
862,606,10757
1474,757,10758
1306,813,10759
1011,695,10760
596,281,10761
594,410,10762
804,117,10763
1089,256,10764
491,500,10765
510,193,10766
965,410,10767
382,394,10768
212,335,10769
636,388,10770
601,200,10771
675,327,10772
589,386,10773
640,366,10774
686,335,10775
1045,478,10776
761,385,10777
682,438,10778
845,351,10779
772,326,10780
703,312,10781
607,375,10782
858,337,10783
1227,375,10784
1740,374,10785
77,311,10786
1088,409,10787
587,462,10788
271,362,10789
1450,404,10790
1738,533,10791
562,474,10792
224,452,10793
1315,470,10794
966,503,10795
1564,447,10796
1713,589,10797
835,636,10798
221,652,10799
1252,685,10800
1531,618,10801
1374,658,10802
1385,401,10803
253,560,10804
85,630,10805
1448,594,10806
1718,541,10807
1436,542,10808
449,534,10809
610,535,10810
752,554,10811
954,543,10812
822,526,10813
366,385,10814
416,291,10815
979,289,10816
1354,350,10817
1499,301,10818
1725,367,10819
1266,321,10820
608,585,10821
773,621,10822
1157,522,10823
961,569,10824
110,590,10825
310,398,10826
475,400,10827
612,359,10828
651,372,10829
920,349,10830
912,226,10831
625,468,10832
357,488,10833
692,465,10834
241,383,10835
346,349,10836
862,512,10837
601,345,10838
396,294,10839
336,476,10840
587,344,10841
1471,613,10842
374,567,10843
1569,628,10844
741,585,10845
1545,516,10846
1302,540,10847
114,533,10848
1326,661,10849
378,666,10850
868,618,10851
1460,724,10852
438,522,10853
708,494,10854
1013,569,10855
688,189,10856
508,234,10857
363,183,10858
536,299,10859
700,326,10860
267,334,10861
727,411,10862
1031,388,10863
496,385,10864
734,431,10865
1021,448,10866
502,457,10867
497,407,10868
398,337,10869
150,369,10870
591,361,10871
785,440,10872
1210,288,10873
1041,441,10874
1149,483,10875
635,546,10876
1358,389,10877
931,385,10878
575,401,10879
857,352,10880
497,345,10881
742,339,10882
718,383,10883
699,353,10884
283,349,10885
1021,323,10886
1116,285,10887
397,497,10888
543,239,10889
637,341,10890
908,300,10891
946,355,10892
250,421,10893
667,277,10894
470,313,10895
822,420,10896
303,293,10897
751,174,10898
1060,209,10899
404,275,10900
1093,364,10901
642,324,10902
809,422,10903
1019,382,10904
916,423,10905
1089,357,10906
418,421,10907
717,334,10908
983,306,10909
1044,301,10910
632,343,10911
783,312,10912
1640,733,10913
1036,503,10914
773,549,10915
281,637,10916
1505,418,10917
637,547,10918
984,552,10919
671,633,10920
704,609,10921
171,592,10922
1656,610,10923
1764,632,10924
1277,585,10925
521,586,10926
660,645,10927
985,636,10928
1072,540,10929
329,346,10930
967,658,10931
856,720,10932
459,503,10933
913,473,10934
1395,392,10935
884,308,10936
137,198,10937
425,207,10938
270,380,10939
910,222,10940
660,267,10941
159,224,10942
1014,226,10943
660,436,10944
673,242,10945
946,235,10946
816,291,10947
1172,216,10948
567,390,10949
840,427,10950
421,237,10951
1059,385,10952
130,373,10953
1051,448,10954
528,345,10955
1061,535,10956
754,440,10957
907,473,10958
384,329,10959
719,484,10960
1177,571,10961
449,293,10962
275,317,10963
862,410,10964
782,438,10965
559,461,10966
504,157,10967
797,394,10968
351,259,10969
344,414,10970
865,384,10971
598,151,10972
300,358,10973
658,272,10974
763,366,10975
613,248,10976
702,243,10977
768,413,10978
1211,330,10979
821,242,10980
832,293,10981
326,252,10982
1026,409,10983
767,374,10984
327,328,10985
540,260,10986
991,409,10987
769,397,10988
318,426,10989
805,316,10990
439,349,10991
528,249,10992
371,356,10993
61,425,10994
661,288,10995
475,272,10996
391,328,10997
1163,381,10998
679,466,10999
970,337,11000
767,412,11001
463,372,11002
1059,338,11003
1054,375,11004
1762,460,11005
944,487,11006
454,552,11007
1130,384,11008
383,414,11009
1126,443,11010
524,498,11011
1073,519,11012
812,489,11013
475,521,11014
405,352,11015
1007,424,11016
1770,633,11017
1054,526,11018
667,474,11019
727,433,11020
1146,491,11021
1114,486,11022
673,361,11023
464,468,11024
301,517,11025
1816,245,11026
536,570,11027
434,408,11028
702,458,11029
536,359,11030
1075,567,11031
1584,396,11032
1804,389,11033
1741,404,11034
1104,584,11035
1623,477,11036
1804,549,11037
829,398,11038
787,469,11039
1795,412,11040
1740,401,11041
705,360,11042
1773,380,11043
1877,354,11044
686,320,11045
541,295,11046
756,394,11047
280,316,11048
647,424,11049
1043,306,11050
828,329,11051
680,302,11052
594,259,11053
499,296,11054
527,284,11055
1166,303,11056
424,356,11057
674,373,11058
515,342,11059
334,306,11060
835,250,11061
613,312,11062
634,419,11063
574,402,11064
516,285,11065
548,331,11066
588,365,11067
534,274,11068
676,315,11069
932,337,11070
409,299,11071
573,313,11072
419,427,11073
768,246,11074
392,243,11075
215,268,11076
707,363,11077
356,271,11078
528,400,11079
621,397,11080
619,338,11081
496,378,11082
535,386,11083
628,322,11084
1004,439,11085
776,338,11086
561,294,11087
658,331,11088
600,249,11089
637,256,11090
564,262,11091
649,298,11092
981,443,11093
1598,803,11094
1248,657,11095
356,287,11096
334,218,11097
440,219,11098
407,268,11099
426,245,11100
430,251,11101
443,236,11102
481,268,11103
404,198,11104
380,289,11105
383,265,11106
579,190,11107
230,162,11108
338,198,11109
277,205,11110
229,184,11111
398,165,11112
403,224,11113
451,272,11114
282,213,11115
333,203,11116
347,238,11117
295,219,11118
284,206,11119
524,288,11120
285,220,11121
284,249,11122
338,170,11123
310,213,11124
537,539,11125
272,484,11126
722,230,11127
750,554,11128
941,501,11129
838,581,11130
888,510,11131
1034,555,11132
494,714,11133
378,612,11134
363,589,11135
582,189,11136
751,349,11137
1046,452,11138
533,324,11139
566,218,11140
719,253,11141
663,175,11142
805,384,11143
465,210,11144
760,387,11145
719,479,11146
593,219,11147
556,147,11148
554,275,11149
341,302,11150
415,287,11151
1189,349,11152
629,230,11153
666,276,11154
397,468,11155
698,382,11156
1020,473,11157
652,249,11158
563,269,11159
178,282,11160
500,166,11161
660,235,11162
757,123,11163
989,498,11164
929,338,11165
1703,331,11166
961,307,11167
1184,491,11168
448,711,11169
1149,720,11170
577,451,11171
694,446,11172
893,387,11173
479,367,11174
1139,379,11175
208,213,11176
706,233,11177
440,116,11178
1078,151,11179
522,221,11180
489,340,11181
272,230,11182
495,316,11183
853,275,11184
868,318,11185
962,445,11186
700,400,11187
894,376,11188
1104,494,11189
374,429,11190
217,385,11191
827,114,11192
696,164,11193
921,540,11194
783,441,11195
838,491,11196
606,399,11197
887,378,11198
511,131,11199
1006,489,11200
17,321,11201
872,215,11202
990,377,11203
1121,368,11204
365,365,11205
516,568,11206
852,486,11207
857,395,11208
841,479,11209
759,585,11210
738,494,11211
616,725,11212
1002,547,11213
1116,669,11214
697,472,11215
786,443,11216
1423,502,11217
670,602,11218
1255,445,11219
1034,489,11220
657,278,11221
265,231,11222
746,374,11223
646,209,11224
673,299,11225
700,255,11226
942,303,11227
1401,921,11228
1118,411,11229
1239,787,11230
1009,295,11231
1252,924,11232
900,397,11233
924,461,11234
938,396,11235
1083,543,11236
901,449,11237
969,548,11238
984,617,11239
1000,449,11240
1049,545,11241
1284,465,11242
1460,774,11243
503,500,11244
977,686,11245
572,588,11246
165,583,11247
1483,697,11248
813,456,11249
1186,723,11250
899,302,11251
1352,791,11252
232,812,11253
599,471,11254
827,396,11255
398,423,11256
830,321,11257
310,442,11258
794,337,11259
325,411,11260
841,471,11261
345,452,11262
904,430,11263
490,406,11264
1311,386,11265
897,591,11266
473,677,11267
420,420,11268
851,438,11269
949,622,11270
860,655,11271
906,489,11272
703,480,11273
1130,431,11274
1017,510,11275
949,435,11276
802,611,11277
892,546,11278
827,585,11279
945,614,11280
868,504,11281
1040,444,11282
939,489,11283
1073,714,11284
758,627,11285
719,399,11286
382,379,11287
814,379,11288
697,304,11289
529,371,11290
715,320,11291
697,294,11292
644,373,11293
625,377,11294
323,263,11295
385,273,11296
334,235,11297
386,251,11298
379,285,11299
926,669,11300
907,664,11301
777,589,11302
868,737,11303
932,718,11304
996,740,11305
201,207,11306
204,207,11307
195,262,11308
176,195,11309
271,291,11310
237,218,11311
265,255,11312
205,246,11313
198,293,11314
252,227,11315
525,521,11316
858,589,11317
1033,628,11318
1059,783,11319
873,585,11320
1027,640,11321
997,494,11322
1085,633,11323
769,652,11324
1071,688,11325
1001,589,11326
1014,638,11327
1210,652,11328
1027,467,11329
1024,609,11330
783,578,11331
859,580,11332
1133,684,11333
475,425,11334
1023,360,11335
781,352,11336
503,347,11337
514,341,11338
810,344,11339
834,311,11340
494,363,11341
502,345,11342
738,281,11343
767,281,11344
487,284,11345
776,259,11346
506,324,11347
574,554,11348
553,498,11349
575,525,11350
566,485,11351
555,557,11352
621,527,11353
555,538,11354
770,387,11355
408,507,11356
630,327,11357
586,402,11358
546,240,11359
770,470,11360
183,439,11361
37,251,11362
166,431,11363
271,388,11364
824,470,11365
33,249,11366
429,233,11367
984,305,11368
127,236,11369
184,205,11370
473,372,11371
182,255,11372
1105,497,11373
984,409,11374
916,426,11375
1034,531,11376
1060,470,11377
968,501,11378
877,575,11379
272,208,11380
271,247,11381
314,232,11382
316,242,11383
262,188,11384
330,281,11385
372,214,11386
368,173,11387
619,480,11388
1642,819,11389
1587,622,11390
1001,603,11391
1461,590,11392
953,623,11393
1456,631,11394
441,515,11395
1429,551,11396
439,532,11397
253,505,11398
1393,612,11399
808,401,11400
998,528,11401
613,308,11402
885,379,11403
840,577,11404
899,394,11405
910,410,11406
879,454,11407
916,400,11408
968,408,11409
629,239,11410
1703,475,11411
1008,512,11412
602,628,11413
882,511,11414
1191,517,11415
1091,555,11416
683,508,11417
1001,567,11418
1321,733,11419
893,501,11420
590,552,11421
1395,512,11422
1139,590,11423
774,516,11424
718,275,11425
606,257,11426
554,341,11427
554,431,11428
747,272,11429
570,323,11430
600,300,11431
580,369,11432
696,274,11433
550,293,11434
609,310,11435
628,269,11436
570,372,11437
654,349,11438
620,428,11439
606,362,11440
579,278,11441
507,379,11442
996,425,11443
1176,393,11444
649,472,11445
117,268,11446
45,344,11447
156,285,11448
230,284,11449
683,312,11450
459,340,11451
1189,299,11452
560,288,11453
687,232,11454
565,283,11455
558,210,11456
666,248,11457
828,246,11458
775,353,11459
759,450,11460
221,419,11461
926,275,11462
886,260,11463
726,496,11464
958,317,11465
764,263,11466
636,284,11467
541,240,11468
873,280,11469
415,370,11470
498,357,11471
532,455,11472
573,330,11473
457,298,11474
953,250,11475
1059,245,11476
1093,260,11477
1188,241,11478
1269,274,11479
322,278,11480
270,306,11481
229,276,11482
162,282,11483
91,297,11484
365,284,11485
597,397,11486
645,372,11487
766,371,11488
973,318,11489
697,327,11490
554,258,11491
588,344,11492
524,398,11493
748,346,11494
662,384,11495
788,374,11496
549,347,11497
590,357,11498
772,268,11499
966,381,11500
625,449,11501
353,427,11502
837,424,11503
623,542,11504
664,283,11505
588,369,11506
682,187,11507
560,326,11508
549,195,11509
489,370,11510
417,232,11511
1358,489,11512
1003,549,11513
1157,276,11514
1059,476,11515
1724,385,11516
1269,321,11517
726,449,11518
982,410,11519
565,431,11520
1346,436,11521
1024,521,11522
433,398,11523
1586,480,11524
1704,422,11525
1249,307,11526
1384,540,11527
884,170,11528
822,138,11529
1369,449,11530
1188,193,11531
849,419,11532
922,465,11533
1026,555,11534
1411,457,11535
882,404,11536
680,386,11537
824,318,11538
521,346,11539
562,307,11540
694,337,11541
795,264,11542
456,294,11543
677,290,11544
642,434,11545
578,378,11546
756,423,11547
575,347,11548
731,279,11549
526,293,11550
691,364,11551
540,352,11552
704,354,11553
424,340,11554
722,393,11555
666,349,11556
826,429,11557
481,472,11558
630,417,11559
588,339,11560
894,442,11561
690,400,11562
533,383,11563
294,463,11564
522,363,11565
826,294,11566
197,263,11567
896,322,11568
22,157,11569
756,432,11570
689,436,11571
1233,348,11572
735,374,11573
407,364,11574
1086,412,11575
906,396,11576
783,339,11577
669,364,11578
1183,370,11579
1095,371,11580
744,361,11581
646,397,11582
1188,395,11583
902,499,11584
780,498,11585
592,496,11586
413,488,11587
1005,366,11588
444,461,11589
430,359,11590
268,481,11591
484,435,11592
371,306,11593
1066,398,11594
880,393,11595
785,409,11596
697,398,11597
578,411,11598
474,373,11599
208,380,11600
324,535,11601
17,466,11602
910,347,11603
708,304,11604
513,321,11605
305,331,11606
636,296,11607
576,387,11608
860,402,11609
484,341,11610
269,383,11611
538,385,11612
929,502,11613
774,495,11614
690,386,11615
559,368,11616
378,429,11617
26,456,11618
1231,370,11619
224,686,11620
835,548,11621
732,555,11622
773,606,11623
1330,551,11624
412,632,11625
645,642,11626
1057,385,11627
756,428,11628
566,303,11629
439,323,11630
704,263,11631
326,234,11632
259,427,11633
719,409,11634
1075,377,11635
485,470,11636
900,517,11637
736,535,11638
575,540,11639
605,494,11640
763,366,11641
336,366,11642
1204,323,11643
837,415,11644
519,400,11645
277,370,11646
574,309,11647
1194,232,11648
1268,300,11649
346,313,11650
141,287,11651
33,275,11652
495,385,11653
830,395,11654
1095,450,11655
215,562,11656
433,490,11657
583,409,11658
709,394,11659
294,419,11660
508,404,11661
174,420,11662
993,350,11663
1171,416,11664
1254,373,11665
812,345,11666
713,341,11667
394,391,11668
689,360,11669
501,315,11670
1237,364,11671
827,677,11672
1116,522,11673
909,947,11674
1018,613,11675
1360,337,11676
413,674,11677
1115,408,11678
1500,501,11679
426,694,11680
1748,699,11681
862,681,11682
632,691,11683
1415,728,11684
1174,727,11685
1407,592,11686
1294,711,11687
1084,729,11688
1165,689,11689
1382,512,11690
1002,475,11691
647,530,11692
535,504,11693
1497,495,11694
1380,772,11695
615,664,11696
180,560,11697
1103,706,11698
1168,643,11699
346,847,11700
235,606,11701
548,638,11702
670,635,11703
1216,719,11704
1423,575,11705
222,449,11706
606,475,11707
1074,473,11708
1488,477,11709
1835,581,11710
1238,479,11711
713,650,11712
473,675,11713
235,642,11714
547,552,11715
841,269,11716
1333,274,11717
1528,233,11718
1064,306,11719
1576,597,11720
1690,667,11721
1405,578,11722
1101,650,11723
878,446,11724
997,461,11725
440,545,11726
674,402,11727
515,464,11728
174,503,11729
303,451,11730
615,356,11731
1119,333,11732
48,556,11733
788,421,11734
581,516,11735
309,393,11736
763,336,11737
600,429,11738
430,273,11739
868,566,11740
515,481,11741
938,343,11742
352,161,11743
1041,523,11744
942,512,11745
489,555,11746
247,483,11747
348,413,11748
575,470,11749
255,411,11750
473,353,11751
656,428,11752
185,436,11753
1126,481,11754
1200,434,11755
915,390,11756
835,375,11757
721,368,11758
992,216,11759
871,213,11760
754,319,11761
416,335,11762
342,264,11763
79,278,11764
655,399,11765
692,208,11766
888,441,11767
687,327,11768
442,475,11769
660,372,11770
556,406,11771
384,262,11772
784,389,11773
632,302,11774
512,422,11775
403,352,11776
661,427,11777
262,482,11778
1214,393,11779
631,395,11780
905,363,11781
1120,528,11782
507,458,11783
1188,463,11784
1647,464,11785
1369,570,11786
1119,563,11787
938,505,11788
851,541,11789
673,579,11790
551,480,11791
490,595,11792
212,618,11793
1066,763,11794
805,680,11795
1534,543,11796
281,393,11797
513,581,11798
258,451,11799
938,405,11800
1447,492,11801
1269,420,11802
1103,418,11803
1364,411,11804
956,486,11805
1675,473,11806
934,482,11807
1383,669,11808
1229,470,11809
967,384,11810
642,458,11811
389,435,11812
1252,574,11813
1203,519,11814
689,498,11815
1150,398,11816
1480,561,11817
1074,504,11818
299,577,11819
915,426,11820
510,198,11821
626,499,11822
1079,351,11823
931,307,11824
596,412,11825
1047,420,11826
789,420,11827
640,366,11828
483,324,11829
322,452,11830
100,350,11831
564,565,11832
779,568,11833
733,504,11834
655,603,11835
373,343,11836
345,461,11837
394,323,11838
418,371,11839
430,347,11840
464,325,11841
402,298,11842
521,306,11843
303,242,11844
343,292,11845
348,290,11846
445,244,11847
391,322,11848
354,277,11849
546,251,11850
289,221,11851
415,237,11852
95,253,11853
283,257,11854
363,223,11855
499,242,11856
672,269,11857
670,341,11858
595,292,11859
575,355,11860
712,307,11861
669,308,11862
625,275,11863
772,274,11864
708,253,11865
433,160,11866
599,350,11867
393,193,11868
102,336,11869
53,336,11870
126,303,11871
100,350,11872
145,283,11873
927,649,11874
945,662,11875
1297,396,11876
845,593,11877
476,559,11878
759,534,11879
831,596,11880
1209,798,11881
1037,604,11882
939,556,11883
998,691,11884
847,614,11885
1047,677,11886
1060,494,11887
331,404,11888
314,438,11889
802,547,11890
705,805,11891
1226,712,11892
468,777,11893
564,581,11894
615,476,11895
611,457,11896
853,254,11897
615,395,11898
462,236,11899
710,123,11900
464,204,11901
565,439,11902
477,236,11903
691,449,11904
990,250,11905
481,188,11906
537,241,11907
607,357,11908
970,711,11909
494,617,11910
1115,693,11911
1768,441,11912
931,662,11913
1268,863,11914
1112,618,11915
1175,638,11916
1021,697,11917
763,387,11918
480,383,11919
358,409,11920
758,442,11921
1071,690,11922
912,617,11923
1125,557,11924
979,538,11925
1077,669,11926
1027,463,11927
379,687,11928
581,597,11929
920,410,11930
754,569,11931
384,519,11932
1066,443,11933
100,373,11934
136,407,11935
706,452,11936
455,286,11937
797,408,11938
370,365,11939
766,319,11940
339,361,11941
305,296,11942
544,241,11943
372,325,11944
445,236,11945
652,274,11946
378,247,11947
562,295,11948
285,200,11949
176,206,11950
473,334,11951
609,301,11952
426,251,11953
623,309,11954
332,139,11955
276,298,11956
800,357,11957
153,110,11958
727,642,11959
1187,617,11960
929,708,11961
899,470,11962
1395,339,11963
214,546,11964
688,281,11965
715,331,11966
455,249,11967
678,294,11968
616,257,11969
637,230,11970
777,248,11971
687,249,11972
444,443,11973
787,255,11974
878,360,11975
620,361,11976
644,385,11977
600,325,11978
635,303,11979
591,361,11980
758,271,11981
643,215,11982
669,353,11983
690,254,11984
694,271,11985
657,276,11986
664,332,11987
462,180,11988
577,206,11989
394,209,11990
554,162,11991
425,205,11992
555,179,11993
740,183,11994
516,214,11995
348,175,11996
302,210,11997
332,192,11998
693,154,11999
527,302,12000
794,239,12001
574,321,12002
615,303,12003
422,415,12004
684,272,12005
790,372,12006
1150,408,12007
448,330,12008
553,287,12009
698,324,12010
629,417,12011
809,553,12012
632,322,12013
869,573,12014
618,225,12015
875,436,12016
823,313,12017
738,307,12018
770,327,12019
841,430,12020
523,408,12021
470,177,12022
694,279,12023
719,424,12024
746,559,12025
1099,285,12026
275,631,12027
449,649,12028
1008,142,12029
929,188,12030
769,500,12031
1513,685,12032
574,542,12033
1029,376,12034
966,445,12035
1233,675,12036
963,648,12037
882,348,12038
472,543,12039
934,341,12040
1030,420,12041
947,372,12042
1179,691,12043
1381,624,12044
640,588,12045
739,463,12046
902,623,12047
643,525,12048
565,582,12049
694,573,12050
513,608,12051
1430,620,12052
1117,624,12053
830,445,12054
908,518,12055
1626,806,12056
330,767,12057
199,587,12058
815,523,12059
1173,379,12060
942,562,12061
1186,596,12062
928,485,12063
520,200,12064
866,347,12065
535,300,12066
771,256,12067
467,162,12068
655,362,12069
825,299,12070
1214,568,12071
855,371,12072
303,392,12073
987,353,12074
626,641,12075
211,236,12076
477,348,12077
467,421,12078
318,257,12079
434,315,12080
310,294,12081
737,302,12082
635,458,12083
735,366,12084
721,379,12085
176,278,12086
417,289,12087
944,438,12088
748,331,12089
740,413,12090
545,402,12091
603,283,12092
795,296,12093
965,293,12094
962,353,12095
647,385,12096
880,280,12097
509,268,12098
520,340,12099
758,382,12100
749,439,12101
502,295,12102
734,302,12103
336,146,12104
1294,749,12105
336,735,12106
918,361,12107
1362,731,12108
645,636,12109
261,683,12110
1240,616,12111
394,535,12112
1015,490,12113
1099,836,12114
556,482,12115
696,560,12116
1413,454,12117
1481,720,12118
539,680,12119
1010,449,12120
1142,703,12121
948,749,12122
812,470,12123
577,417,12124
1408,302,12125
1113,612,12126
831,560,12127
849,414,12128
603,349,12129
816,338,12130
377,325,12131
916,367,12132
466,280,12133
226,326,12134
788,404,12135
779,417,12136
349,288,12137
426,373,12138
443,446,12139
813,611,12140
1375,544,12141
1288,303,12142
1552,568,12143
588,426,12144
97,494,12145
880,569,12146
1169,563,12147
1177,566,12148
53,494,12149
376,436,12150
1122,617,12151
75,677,12152
1119,585,12153
338,703,12154
723,518,12155
567,455,12156
570,416,12157
643,347,12158
538,394,12159
667,342,12160
575,330,12161
781,319,12162
484,313,12163
996,356,12164
147,243,12165
799,444,12166
483,409,12167
858,411,12168
594,416,12169
810,420,12170
496,318,12171
878,410,12172
540,428,12173
902,334,12174
630,296,12175
682,406,12176
326,417,12177
882,295,12178
519,383,12179
795,284,12180
456,305,12181
856,382,12182
504,254,12183
797,385,12184
362,262,12185
489,386,12186
600,362,12187
501,362,12188
515,361,12189
577,384,12190
298,312,12191
308,319,12192
382,239,12193
360,274,12194
364,246,12195
347,215,12196
389,281,12197
389,229,12198
949,327,12199
522,353,12200
826,542,12201
504,519,12202
907,497,12203
713,520,12204
422,344,12205
634,368,12206
341,190,12207
240,179,12208
457,198,12209
437,196,12210
183,203,12211
364,167,12212
281,218,12213
672,279,12214
314,274,12215
601,352,12216
348,331,12217
748,364,12218
373,343,12219
586,374,12220
982,225,12221
409,463,12222
433,278,12223
732,385,12224
516,378,12225
742,412,12226
620,417,12227
827,368,12228
367,240,12229
436,291,12230
435,231,12231
368,247,12232
525,215,12233
356,313,12234
210,253,12235
354,245,12236
494,276,12237
303,280,12238
475,177,12239
437,224,12240
360,255,12241
329,256,12242
477,224,12243
341,313,12244
801,686,12245
994,479,12246
221,446,12247
1356,222,12248
660,602,12249
887,496,12250
1261,223,12251
778,619,12252
1262,578,12253
892,582,12254
1081,651,12255
1076,560,12256
956,591,12257
1147,521,12258
1018,632,12259
886,522,12260
923,433,12261
1066,459,12262
619,322,12263
654,391,12264
441,365,12265
338,388,12266
762,422,12267
678,362,12268
722,408,12269
945,314,12270
398,340,12271
241,290,12272
844,345,12273
712,364,12274
887,366,12275
539,347,12276
295,230,12277
377,323,12278
358,200,12279
435,331,12280
394,217,12281
330,237,12282
448,258,12283
300,253,12284
422,315,12285
234,277,12286
135,283,12287
228,488,12288
413,474,12289
268,332,12290
389,468,12291
197,509,12292
316,506,12293
295,445,12294
237,495,12295
359,543,12296
201,442,12297
460,427,12298
305,472,12299
324,325,12300
359,328,12301
274,399,12302
440,394,12303
773,375,12304
452,397,12305
485,474,12306
591,356,12307
576,319,12308
193,553,12309
302,501,12310
221,439,12311
394,342,12312
930,527,12313
972,412,12314
962,628,12315
931,393,12316
1144,410,12317
1228,522,12318
1236,624,12319
1008,736,12320
993,566,12321
929,761,12322
1042,507,12323
943,367,12324
1465,649,12325
910,643,12326
1028,893,12327
874,599,12328
959,810,12329
1043,393,12330
1062,629,12331
1108,526,12332
471,342,12333
596,316,12334
540,227,12335
761,261,12336
731,328,12337
570,161,12338
350,117,12339
352,389,12340
1092,442,12341
964,314,12342
1033,272,12343
402,352,12344
609,290,12345
